date,open_interest,ticker,expiration,type,strike
5/23/2016,130,FB,6/17/2016,C,132
5/24/2016,130,FB,6/17/2016,C,132
5/25/2016,131,FB,6/17/2016,C,132
5/26/2016,217,FB,6/17/2016,C,132
5/27/2016,217,FB,6/17/2016,C,132
5/31/2016,216,FB,6/17/2016,C,132
6/1/2016,219,FB,6/17/2016,C,132
6/2/2016,219,FB,6/17/2016,C,132
6/3/2016,204,FB,6/17/2016,C,132
6/6/2016,202,FB,6/17/2016,C,132
6/7/2016,324,FB,6/17/2016,C,132
6/8/2016,324,FB,6/17/2016,C,132
6/9/2016,324,FB,6/17/2016,C,132
6/10/2016,324,FB,6/17/2016,C,132
6/13/2016,324,FB,6/17/2016,C,132
6/14/2016,324,FB,6/17/2016,C,132
6/15/2016,324,FB,6/17/2016,C,132
6/16/2016,324,FB,6/17/2016,C,132
6/17/2016,324,FB,6/17/2016,C,132
5/30/2016,8,FB,6/17/2016,C,134
5/31/2016,8,FB,6/17/2016,C,134
6/1/2016,8,FB,6/17/2016,C,134
6/2/2016,12,FB,6/17/2016,C,134
6/3/2016,12,FB,6/17/2016,C,134
6/6/2016,12,FB,6/17/2016,C,134
6/7/2016,220,FB,6/17/2016,C,134
6/8/2016,220,FB,6/17/2016,C,134
6/9/2016,220,FB,6/17/2016,C,134
6/10/2016,220,FB,6/17/2016,C,134
6/13/2016,220,FB,6/17/2016,C,134
6/14/2016,220,FB,6/17/2016,C,134
6/15/2016,220,FB,6/17/2016,C,134
6/16/2016,220,FB,6/17/2016,C,134
6/17/2016,220,FB,6/17/2016,C,134
5/2/2016,13540,FB,6/17/2016,C,135
5/3/2016,10705,FB,6/17/2016,C,135
5/4/2016,10575,FB,6/17/2016,C,135
5/5/2016,10592,FB,6/17/2016,C,135
5/6/2016,10712,FB,6/17/2016,C,135
5/9/2016,10798,FB,6/17/2016,C,135
5/10/2016,10654,FB,6/17/2016,C,135
5/11/2016,10677,FB,6/17/2016,C,135
5/12/2016,10592,FB,6/17/2016,C,135
5/13/2016,10604,FB,6/17/2016,C,135
5/16/2016,10551,FB,6/17/2016,C,135
5/17/2016,10532,FB,6/17/2016,C,135
5/18/2016,10513,FB,6/17/2016,C,135
5/19/2016,10555,FB,6/17/2016,C,135
5/20/2016,10539,FB,6/17/2016,C,135
5/23/2016,10615,FB,6/17/2016,C,135
5/24/2016,10563,FB,6/17/2016,C,135
5/25/2016,10580,FB,6/17/2016,C,135
5/26/2016,10600,FB,6/17/2016,C,135
5/27/2016,11160,FB,6/17/2016,C,135
5/31/2016,11159,FB,6/17/2016,C,135
6/1/2016,11101,FB,6/17/2016,C,135
6/2/2016,11095,FB,6/17/2016,C,135
6/3/2016,11089,FB,6/17/2016,C,135
6/6/2016,11308,FB,6/17/2016,C,135
6/7/2016,11301,FB,6/17/2016,C,135
6/8/2016,11296,FB,6/17/2016,C,135
6/9/2016,11286,FB,6/17/2016,C,135
6/10/2016,11286,FB,6/17/2016,C,135
6/13/2016,11286,FB,6/17/2016,C,135
6/14/2016,11286,FB,6/17/2016,C,135
6/15/2016,11286,FB,6/17/2016,C,135
6/16/2016,11286,FB,6/17/2016,C,135
6/17/2016,11111,FB,6/17/2016,C,135
5/2/2016,5849,FB,6/17/2016,C,140
5/3/2016,7883,FB,6/17/2016,C,140
5/4/2016,7895,FB,6/17/2016,C,140
5/5/2016,7947,FB,6/17/2016,C,140
5/6/2016,7759,FB,6/17/2016,C,140
5/9/2016,7759,FB,6/17/2016,C,140
5/10/2016,7640,FB,6/17/2016,C,140
5/11/2016,7817,FB,6/17/2016,C,140
5/12/2016,7901,FB,6/17/2016,C,140
5/13/2016,7956,FB,6/17/2016,C,140
5/16/2016,8386,FB,6/17/2016,C,140
5/17/2016,8203,FB,6/17/2016,C,140
5/18/2016,8206,FB,6/17/2016,C,140
5/19/2016,8534,FB,6/17/2016,C,140
5/20/2016,8574,FB,6/17/2016,C,140
5/23/2016,8568,FB,6/17/2016,C,140
5/24/2016,8568,FB,6/17/2016,C,140
5/25/2016,8655,FB,6/17/2016,C,140
5/26/2016,8739,FB,6/17/2016,C,140
5/27/2016,8739,FB,6/17/2016,C,140
5/31/2016,8739,FB,6/17/2016,C,140
6/1/2016,8739,FB,6/17/2016,C,140
6/2/2016,8739,FB,6/17/2016,C,140
6/3/2016,8739,FB,6/17/2016,C,140
6/6/2016,8739,FB,6/17/2016,C,140
6/7/2016,8729,FB,6/17/2016,C,140
6/8/2016,8729,FB,6/17/2016,C,140
6/9/2016,8729,FB,6/17/2016,C,140
6/10/2016,8729,FB,6/17/2016,C,140
6/13/2016,8729,FB,6/17/2016,C,140
6/14/2016,8729,FB,6/17/2016,C,140
6/15/2016,8729,FB,6/17/2016,C,140
6/16/2016,8729,FB,6/17/2016,C,140
6/17/2016,8650,FB,6/17/2016,C,140
4/3/2016,1639,FB,5/20/2016,C,90
4/4/2016,1656,FB,5/20/2016,C,90
4/5/2016,1660,FB,5/20/2016,C,90
4/6/2016,1677,FB,5/20/2016,C,90
4/7/2016,1679,FB,5/20/2016,C,90
4/8/2016,1810,FB,5/20/2016,C,90
4/11/2016,1807,FB,5/20/2016,C,90
4/12/2016,1746,FB,5/20/2016,C,90
4/13/2016,1700,FB,5/20/2016,C,90
4/14/2016,1678,FB,5/20/2016,C,90
4/15/2016,1693,FB,5/20/2016,C,90
4/18/2016,1808,FB,5/20/2016,C,90
4/19/2016,1803,FB,5/20/2016,C,90
4/20/2016,1805,FB,5/20/2016,C,90
4/21/2016,1798,FB,5/20/2016,C,90
4/22/2016,1821,FB,5/20/2016,C,90
4/25/2016,1820,FB,5/20/2016,C,90
4/26/2016,1479,FB,5/20/2016,C,90
4/27/2016,1447,FB,5/20/2016,C,90
4/28/2016,1357,FB,5/20/2016,C,90
4/29/2016,1347,FB,5/20/2016,C,90
5/2/2016,1347,FB,5/20/2016,C,90
5/3/2016,1346,FB,5/20/2016,C,90
5/4/2016,1346,FB,5/20/2016,C,90
5/5/2016,1316,FB,5/20/2016,C,90
5/6/2016,1315,FB,5/20/2016,C,90
5/9/2016,1110,FB,5/20/2016,C,90
5/10/2016,1105,FB,5/20/2016,C,90
5/11/2016,1105,FB,5/20/2016,C,90
5/12/2016,1103,FB,5/20/2016,C,90
5/13/2016,1103,FB,5/20/2016,C,90
5/16/2016,1102,FB,5/20/2016,C,90
5/17/2016,1102,FB,5/20/2016,C,90
5/18/2016,1072,FB,5/20/2016,C,90
5/19/2016,1011,FB,5/20/2016,C,90
4/3/2016,1786,FB,5/20/2016,C,145
4/4/2016,1762,FB,5/20/2016,C,145
4/5/2016,1761,FB,5/20/2016,C,145
4/6/2016,1765,FB,5/20/2016,C,145
4/7/2016,1767,FB,5/20/2016,C,145
4/8/2016,1777,FB,5/20/2016,C,145
4/11/2016,1808,FB,5/20/2016,C,145
4/12/2016,1800,FB,5/20/2016,C,145
4/13/2016,2158,FB,5/20/2016,C,145
4/14/2016,2153,FB,5/20/2016,C,145
4/15/2016,2153,FB,5/20/2016,C,145
4/18/2016,2142,FB,5/20/2016,C,145
4/19/2016,2147,FB,5/20/2016,C,145
4/20/2016,2147,FB,5/20/2016,C,145
4/21/2016,2148,FB,5/20/2016,C,145
4/22/2016,2146,FB,5/20/2016,C,145
4/25/2016,2148,FB,5/20/2016,C,145
4/26/2016,2148,FB,5/20/2016,C,145
4/27/2016,2153,FB,5/20/2016,C,145
4/28/2016,2308,FB,5/20/2016,C,145
4/29/2016,2308,FB,5/20/2016,C,145
5/2/2016,2308,FB,5/20/2016,C,145
5/3/2016,2296,FB,5/20/2016,C,145
5/4/2016,2296,FB,5/20/2016,C,145
5/5/2016,2296,FB,5/20/2016,C,145
5/6/2016,2296,FB,5/20/2016,C,145
5/9/2016,2296,FB,5/20/2016,C,145
5/10/2016,2296,FB,5/20/2016,C,145
5/11/2016,2296,FB,5/20/2016,C,145
5/12/2016,2296,FB,5/20/2016,C,145
5/13/2016,2296,FB,5/20/2016,C,145
5/16/2016,2296,FB,5/20/2016,C,145
5/17/2016,2293,FB,5/20/2016,C,145
5/18/2016,2293,FB,5/20/2016,C,145
5/19/2016,2293,FB,5/20/2016,C,145
5/20/2016,2293,FB,5/20/2016,C,145
4/3/2016,777,FB,5/20/2016,C,95
4/4/2016,997,FB,5/20/2016,C,95
4/5/2016,1010,FB,5/20/2016,C,95
4/6/2016,1010,FB,5/20/2016,C,95
4/7/2016,1012,FB,5/20/2016,C,95
4/8/2016,1034,FB,5/20/2016,C,95
4/11/2016,1035,FB,5/20/2016,C,95
4/12/2016,1027,FB,5/20/2016,C,95
4/13/2016,1052,FB,5/20/2016,C,95
4/14/2016,1048,FB,5/20/2016,C,95
4/15/2016,1065,FB,5/20/2016,C,95
4/18/2016,1063,FB,5/20/2016,C,95
4/19/2016,1066,FB,5/20/2016,C,95
4/20/2016,1069,FB,5/20/2016,C,95
4/21/2016,1071,FB,5/20/2016,C,95
4/22/2016,1071,FB,5/20/2016,C,95
4/25/2016,1091,FB,5/20/2016,C,95
4/26/2016,1045,FB,5/20/2016,C,95
4/27/2016,1160,FB,5/20/2016,C,95
4/28/2016,1118,FB,5/20/2016,C,95
4/29/2016,1043,FB,5/20/2016,C,95
5/2/2016,1040,FB,5/20/2016,C,95
5/3/2016,1035,FB,5/20/2016,C,95
5/4/2016,1035,FB,5/20/2016,C,95
5/5/2016,1038,FB,5/20/2016,C,95
5/6/2016,1033,FB,5/20/2016,C,95
5/9/2016,1033,FB,5/20/2016,C,95
5/10/2016,1028,FB,5/20/2016,C,95
5/11/2016,1028,FB,5/20/2016,C,95
5/12/2016,1028,FB,5/20/2016,C,95
5/13/2016,1025,FB,5/20/2016,C,95
5/16/2016,1025,FB,5/20/2016,C,95
5/17/2016,1025,FB,5/20/2016,C,95
5/18/2016,962,FB,5/20/2016,C,95
5/19/2016,959,FB,5/20/2016,C,95
4/3/2016,126,FB,5/20/2016,C,150
4/4/2016,127,FB,5/20/2016,C,150
4/5/2016,127,FB,5/20/2016,C,150
4/6/2016,177,FB,5/20/2016,C,150
4/7/2016,177,FB,5/20/2016,C,150
4/8/2016,189,FB,5/20/2016,C,150
4/11/2016,191,FB,5/20/2016,C,150
4/12/2016,191,FB,5/20/2016,C,150
4/13/2016,191,FB,5/20/2016,C,150
4/14/2016,198,FB,5/20/2016,C,150
4/15/2016,243,FB,5/20/2016,C,150
4/18/2016,243,FB,5/20/2016,C,150
4/19/2016,293,FB,5/20/2016,C,150
4/20/2016,293,FB,5/20/2016,C,150
4/21/2016,293,FB,5/20/2016,C,150
4/22/2016,293,FB,5/20/2016,C,150
4/25/2016,293,FB,5/20/2016,C,150
4/26/2016,293,FB,5/20/2016,C,150
4/27/2016,293,FB,5/20/2016,C,150
4/28/2016,1252,FB,5/20/2016,C,150
4/29/2016,1252,FB,5/20/2016,C,150
5/2/2016,1252,FB,5/20/2016,C,150
5/3/2016,1252,FB,5/20/2016,C,150
5/4/2016,1252,FB,5/20/2016,C,150
5/5/2016,1252,FB,5/20/2016,C,150
5/6/2016,1252,FB,5/20/2016,C,150
5/9/2016,1252,FB,5/20/2016,C,150
5/10/2016,1252,FB,5/20/2016,C,150
5/11/2016,1252,FB,5/20/2016,C,150
5/12/2016,1252,FB,5/20/2016,C,150
5/13/2016,1252,FB,5/20/2016,C,150
5/16/2016,1252,FB,5/20/2016,C,150
5/17/2016,1252,FB,5/20/2016,C,150
5/18/2016,1252,FB,5/20/2016,C,150
5/19/2016,1252,FB,5/20/2016,C,150
5/20/2016,1252,FB,5/20/2016,C,150
4/18/2016,24,FB,5/20/2016,C,99
4/19/2016,32,FB,5/20/2016,C,99
4/20/2016,32,FB,5/20/2016,C,99
4/21/2016,32,FB,5/20/2016,C,99
4/22/2016,174,FB,5/20/2016,C,99
4/25/2016,174,FB,5/20/2016,C,99
4/26/2016,173,FB,5/20/2016,C,99
4/27/2016,178,FB,5/20/2016,C,99
4/28/2016,174,FB,5/20/2016,C,99
4/29/2016,174,FB,5/20/2016,C,99
5/2/2016,174,FB,5/20/2016,C,99
5/3/2016,174,FB,5/20/2016,C,99
5/4/2016,174,FB,5/20/2016,C,99
5/5/2016,172,FB,5/20/2016,C,99
5/6/2016,176,FB,5/20/2016,C,99
5/9/2016,176,FB,5/20/2016,C,99
5/10/2016,176,FB,5/20/2016,C,99
5/11/2016,176,FB,5/20/2016,C,99
5/12/2016,176,FB,5/20/2016,C,99
5/13/2016,176,FB,5/20/2016,C,99
5/16/2016,174,FB,5/20/2016,C,99
5/17/2016,174,FB,5/20/2016,C,99
5/18/2016,174,FB,5/20/2016,C,99
5/19/2016,174,FB,5/20/2016,C,99
4/3/2016,5319,FB,5/20/2016,C,100
4/4/2016,5428,FB,5/20/2016,C,100
4/5/2016,5455,FB,5/20/2016,C,100
4/6/2016,5433,FB,5/20/2016,C,100
4/7/2016,5447,FB,5/20/2016,C,100
4/8/2016,5572,FB,5/20/2016,C,100
4/11/2016,5657,FB,5/20/2016,C,100
4/12/2016,5724,FB,5/20/2016,C,100
4/13/2016,6497,FB,5/20/2016,C,100
4/14/2016,6500,FB,5/20/2016,C,100
4/15/2016,6685,FB,5/20/2016,C,100
4/18/2016,6572,FB,5/20/2016,C,100
4/19/2016,6499,FB,5/20/2016,C,100
4/20/2016,6486,FB,5/20/2016,C,100
4/21/2016,6408,FB,5/20/2016,C,100
4/22/2016,6652,FB,5/20/2016,C,100
4/25/2016,6677,FB,5/20/2016,C,100
4/26/2016,6138,FB,5/20/2016,C,100
4/27/2016,6058,FB,5/20/2016,C,100
4/28/2016,5498,FB,5/20/2016,C,100
4/29/2016,5344,FB,5/20/2016,C,100
5/2/2016,5348,FB,5/20/2016,C,100
5/3/2016,5321,FB,5/20/2016,C,100
5/4/2016,5274,FB,5/20/2016,C,100
5/5/2016,5267,FB,5/20/2016,C,100
5/6/2016,5243,FB,5/20/2016,C,100
5/9/2016,5235,FB,5/20/2016,C,100
5/10/2016,5171,FB,5/20/2016,C,100
5/11/2016,5157,FB,5/20/2016,C,100
5/12/2016,5152,FB,5/20/2016,C,100
5/13/2016,5139,FB,5/20/2016,C,100
5/16/2016,5164,FB,5/20/2016,C,100
5/17/2016,5144,FB,5/20/2016,C,100
5/18/2016,4806,FB,5/20/2016,C,100
5/19/2016,4798,FB,5/20/2016,C,100
4/18/2016,10,FB,5/20/2016,C,101
4/19/2016,45,FB,5/20/2016,C,101
4/20/2016,37,FB,5/20/2016,C,101
4/21/2016,56,FB,5/20/2016,C,101
4/22/2016,57,FB,5/20/2016,C,101
4/25/2016,57,FB,5/20/2016,C,101
4/26/2016,57,FB,5/20/2016,C,101
4/27/2016,46,FB,5/20/2016,C,101
4/28/2016,45,FB,5/20/2016,C,101
4/29/2016,45,FB,5/20/2016,C,101
5/2/2016,45,FB,5/20/2016,C,101
5/3/2016,45,FB,5/20/2016,C,101
5/4/2016,45,FB,5/20/2016,C,101
5/5/2016,45,FB,5/20/2016,C,101
5/6/2016,45,FB,5/20/2016,C,101
5/9/2016,45,FB,5/20/2016,C,101
5/10/2016,45,FB,5/20/2016,C,101
5/11/2016,45,FB,5/20/2016,C,101
5/12/2016,45,FB,5/20/2016,C,101
5/13/2016,43,FB,5/20/2016,C,101
5/16/2016,43,FB,5/20/2016,C,101
5/17/2016,43,FB,5/20/2016,C,101
5/18/2016,43,FB,5/20/2016,C,101
5/19/2016,43,FB,5/20/2016,C,101
4/18/2016,1,FB,5/20/2016,C,102
4/19/2016,11,FB,5/20/2016,C,102
4/20/2016,35,FB,5/20/2016,C,102
4/21/2016,35,FB,5/20/2016,C,102
4/22/2016,66,FB,5/20/2016,C,102
4/25/2016,72,FB,5/20/2016,C,102
4/26/2016,74,FB,5/20/2016,C,102
4/27/2016,116,FB,5/20/2016,C,102
4/28/2016,108,FB,5/20/2016,C,102
4/29/2016,108,FB,5/20/2016,C,102
5/2/2016,108,FB,5/20/2016,C,102
5/3/2016,108,FB,5/20/2016,C,102
5/4/2016,108,FB,5/20/2016,C,102
5/5/2016,108,FB,5/20/2016,C,102
5/6/2016,108,FB,5/20/2016,C,102
5/9/2016,108,FB,5/20/2016,C,102
5/10/2016,107,FB,5/20/2016,C,102
5/11/2016,107,FB,5/20/2016,C,102
5/12/2016,107,FB,5/20/2016,C,102
5/13/2016,107,FB,5/20/2016,C,102
5/16/2016,101,FB,5/20/2016,C,102
5/17/2016,101,FB,5/20/2016,C,102
5/18/2016,101,FB,5/20/2016,C,102
5/19/2016,101,FB,5/20/2016,C,102
4/18/2016,7,FB,5/20/2016,C,103
4/19/2016,22,FB,5/20/2016,C,103
4/20/2016,22,FB,5/20/2016,C,103
4/21/2016,31,FB,5/20/2016,C,103
4/22/2016,50,FB,5/20/2016,C,103
4/25/2016,50,FB,5/20/2016,C,103
4/26/2016,46,FB,5/20/2016,C,103
4/27/2016,142,FB,5/20/2016,C,103
4/28/2016,123,FB,5/20/2016,C,103
4/29/2016,123,FB,5/20/2016,C,103
5/2/2016,123,FB,5/20/2016,C,103
5/3/2016,124,FB,5/20/2016,C,103
5/4/2016,124,FB,5/20/2016,C,103
5/5/2016,124,FB,5/20/2016,C,103
5/6/2016,124,FB,5/20/2016,C,103
5/9/2016,124,FB,5/20/2016,C,103
5/10/2016,124,FB,5/20/2016,C,103
5/11/2016,124,FB,5/20/2016,C,103
5/12/2016,134,FB,5/20/2016,C,103
5/13/2016,134,FB,5/20/2016,C,103
5/16/2016,136,FB,5/20/2016,C,103
5/17/2016,136,FB,5/20/2016,C,103
5/18/2016,128,FB,5/20/2016,C,103
5/19/2016,128,FB,5/20/2016,C,103
4/18/2016,5,FB,5/20/2016,C,104
